product_id;product_category_id;title;description;measure;measure_rate;price_without_vat;price_with_vat;barcode;package_barcode;package_quantity;weight;volume;product_page_url;main_img_url;content;status;package_width;package_height;package_depth;
46747;35385;'Предохранитель DN00UB69V315L-(K330243C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 315 А.';шт;1.00;34644.00;41572.80;3605340363838;;3;0.2026;0.00080000;https://keaz.ru/catalog/product/46747;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
47753;35385;'Предохранитель BS17UZ69V63-(Q221251J)-KEAZ-FERRAZ';'Предохранитель с номинальным током 63 А.';шт;1.00;41633.00;49959.60;3605340251531;;10;0.0600;0.00040000;https://keaz.ru/catalog/product/47753;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
47930;35385;'Предохранитель NH2AM69V315P-2-(N212624C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 315 А.';шт;1.00;37971.00;45565.20;8430399012865;;3;0.5640;0.00392700;https://keaz.ru/catalog/product/47930;https://files.keaz.ru/f/3411/nh.png;;Z;0;0;0
48966;35385;'Предохранитель BS17GB69V25P-(G220990C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 25 А.';шт;1.00;83650.00;100380.00;3605340249071;;3;0.0600;0.00040000;https://keaz.ru/catalog/product/48966;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
49281;35385;'Предохранитель DN000UB69V125L-(W330184C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 125 А.';шт;1.00;38361.00;46033.20;3605340363104;;3;0.1000;0.00080000;https://keaz.ru/catalog/product/49281;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
49327;35385;'Предохранитель PC30UD69V160A-(J300112C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 160 А.';шт;1.00;87357.00;104828.40;;3605340323573;3;0.2733;0.00050000;https://keaz.ru/catalog/product/49327;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
49346;35385;'Предохранитель DN00GB69V125L-(B330235C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 125 А.';шт;1.00;45015.00;54018.00;3605340363753;;3;0.2026;0.00110000;https://keaz.ru/catalog/product/49346;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
49347;35385;'Микровыключатель MS4L2-5В6PRES-(F210156C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 32 А.';шт;1.00;13748.00;16497.60;3605340225945;;3;0.0316;0.00020000;https://keaz.ru/catalog/product/49347;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
49471;35385;'Предохранитель NH00GS69V125PV-(E322165C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 125 А.';шт;1.00;26776.00;32131.20;3605340360004;;3;0.2000;0.00043200;https://keaz.ru/catalog/product/49471;https://files.keaz.ru/f/3411/nh.png;;Z;0;0;0
50647;35385;'Предохранитель PC71UD13C250D1A-(F300546C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 250 А.';шт;1.00;118893.00;142671.60;3605340330045;;3;0.5100;0.01456000;https://keaz.ru/catalog/product/50647;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
